lv1_code,product_class_name,name,status,brand,attribute.saya_2_ways.boolean,attribute.saya_4_ways.boolean,attribute.cup_size.single_option,attribute.delivery_returns.text,attribute.deliveryreturns.html,attribute.description.html,attribute.fabric_care.html,attribute.online_description.html,attribute.online_name.string,attribute.page_description.text,attribute.keywords.string,attribute.page_url.string,attribute.size_fit.text,attribute.tax_class.string,attribute.short_description.html,attribute.country_of_origin.string,attribute.saya_collection.single_option,attribute.saya_country.single_option,attribute.saya_fabric_content.string,attribute.saya_group.single_option,attribute.saya_line.single_option,attribute.saya_long_description.html,attribute.saya_product_department.single_option,attribute.saya_product_status.string,attribute.saya_season.single_option,attribute.saya_tariff_code.string,variation_children_code
1760asb07,3 Level Product Style,1760ASB07,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",TWIST SPACED CHARCOAL,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>4 ways top<br/>Crossed over the back<br/>Medium impact support<br/>Medium cleavage</p>,TWIST SPACED CHARCOAL,"4 ways top.
Crossed over the back.
Medium impact support.
Medium cleavage.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,TWIST SPACED CHARCOAL,,active,2018,6114300000,1760asb07_negro
1881asb01,3 Level Product Style,1881ASB01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",AGAVE PALMS EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Medium impact support<br/>Medium cleavage<br/>Print block</p>,AGAVE PALMS EVERGREEN,"Reversible top.
Medium impact support.
Medium cleavage
Print block.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,AGAVE PALMS EVERGREEN,,active,2018,6109900000,1881asb01_verde
1873asb01,3 Level Product Style,1873ASB01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RESERVOIR CHARCOAL EMANA,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>Medium-impact support<br/>High neck<br/>Transparency<br/>Ultrasonic Seam</p>,RESERVOIR CHARCOAL EMANA,"Reversible top.
Medium-impact support.
High neck.
Transparency.
Ultrasonic Seam.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RESERVOIR CHARCOAL EMANA,,active,2018,6109909000,1873asb01_negro
1765asb03,3 Level Product Style,1765ASB03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",RADIANT EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>High-impact support<br/>High neck<br/>Transparency</p>,RADIANT EVERGREEN,"Reversible top.
High-impact support.
High neck.
Transparency.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,RADIANT EVERGREEN,,active,2018,6109909000,1765asb03_negro
1827asb04,3 Level Product Style,1827ASB04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",INERTIA EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible top<br/>High-impact support<br/>High neck<br/>Transparency<br/>Criss-cross back</p>,INERTIA EVERGREEN,"Reversible top.
High-impact support.
High neck.
Transparency.
Criss-cross back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,INERTIA EVERGREEN,,active,2018,6114300000,1827asb04_verde
1876ash02,3 Level Product Style,1876ASH02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CONVERT SPACED CHARCOAL,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High rise<br/>Tight shorts<br/>Side Pocket<br/>Reversible waistband</p>,CONVERT SPACED CHARCOAL,"High rise.
Tight shorts.
Side Pocket.
Reversible waistband.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CONVERT SPACED CHARCOAL,,active,2018,6104630000,1876ash02_gris
1863alm04,3 Level Product Style,1863ALM04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",GLOWING LEAF EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High rise<br/>7/8th length<br/>Hidden pocket<br/>Leaf print<br/>Envolving cuts</p>,GLOWING LEAF EVERGREEN,"High rise.
7/8th length
Hidden pocket.
Leaf print.
Envolving cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,GLOWING LEAF EVERGREEN,,active,2018,6104630000,1863alm04_verde
1866alm02,3 Level Product Style,1866ALM02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",NATIVE REVERSE PALMS EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High waist<br/>Full length<br/>Reversible</p>,NATIVE REVERSE PALMS EVERGREEN,"High waist.
Full length.
Reversible.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,NATIVE REVERSE PALMS EVERGREEN,,active,2018,6104630000,1866alm02_verde
1791alm02,3 Level Product Style,1791ALM02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SIREN EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>7/8th length<br/>Hidden pocket<br/>Transparency blocks<br/>Symmetric cuts</p>,SIREN EVERGREEN,"Medium rise.
7/8th length.
Hidden pocket.
Transparency blocks.
Symmetric cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SIREN EVERGREEN,,active,2018,6104630000,1791alm02_verde
1813alm08,3 Level Product Style,1813ALM08,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DAZEFUL SWITCHBACK CHARCOAL EMANA,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>7/8th legging<br/>Cutouts<br/>Transparency<br/>Hidden pocket</p>,DAZEFUL SWITCHBACK CHARCOAL EMANA,"Medium rise.
7/8th legging.
Cutouts
Transparency.
Hidden pocket.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DAZEFUL SWITCHBACK CHARCOAL EMANA,,active,2018,6104630000,1813alm08_gris
1786alm05,3 Level Product Style,1786ALM05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DAZZLING JUNGLE,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>Full length<br/>Hidden pocket<br/>Leaf print<br/>Envolving cuts</p>,DAZZLING JUNGLE,"Medium rise.
Full length
Hidden pocket.
Leaf print.
Envolving cuts.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DAZZLING JUNGLE,,active,2018,6104630000,1786alm05_verde
1833all02,3 Level Product Style,1833ALL02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SCOOPE EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>High rise<br/>Full length legging<br/>Mesh panel<br/>Contrasting colors</p>,SCOOPE EVERGREEN,"High rise.
Full length legging.
Mesh panel.
Contrasting colors.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SCOOPE EVERGREEN,,active,2018,6104630000,1833all02_verde
1823all03,3 Level Product Style,1823ALL03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",BANNER CHARCOAL EMANA,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Medium rise<br/>Full length<br/>Hidden pocket<br/>Transparency<br/>Color and texture blocks</p>,BANNER CHARCOAL EMANA,"Medium rise.
Full length.
Hidden pocket.
Transparency.
Color and texture blocks.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,BANNER CHARCOAL EMANA,,active,2018,6104630000,1823all03_negro
1877ajg01,3 Level Product Style,1877AJG01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CANYON BLACK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Comfy joggers<br/>Soft fabric<br/>Low waist<br/>Loose Fit</p>,CANYON BLACK,"Comfy joggers.
Soft fabric.
Low waist.
Loose Fit.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CANYON BLACK,,active,2018,6104630000,1877ajg01_negro
1886ash03,3 Level Product Style,1886ASH03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SPRINTER WINGS EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Running shorts with brief liner<br/>Printed mesh<br/>Pockets</p>,SPRINTER WINGS EVERGREEN,"Running shorts with brief liner.
Printed mesh.
Pockets.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SPRINTER WINGS EVERGREEN,,active,2018,6104630000,1886ash03_verde
1888att01,3 Level Product Style,1888ATT01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",EDEN EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Airy mesh<br/>Short sleeved<br/>Relaxed fit<br/>Knot on front</p>,EDEN EVERGREEN,"Airy mesh.
Short sleeved.
Relaxed fit.
Knot on front",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,EDEN EVERGREEN,,active,2018,6114300000,1888att01_verde
1883att04,3 Level Product Style,1883ATT04,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",UTOPIA MINT,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Extra soft fabric<br/>Relaxed fit<br/>Racer back</p>,UTOPIA MINT,"Extra soft fabric.
Relaxed fit.
Racer back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,UTOPIA MINT,,active,2018,6114200000,1883att04_azul
1883att05,3 Level Product Style,1883ATT05,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",UTOPIA BLACK,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Extra soft fabric<br/>Relaxed fit<br/>Racer back</p>,UTOPIA BLACK,"Extra soft fabric.
Relaxed fit.
Racer back.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,UTOPIA BLACK,,active,2018,6114200000,1883att05_negro
1892aly03,3 Level Product Style,1892ALY03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SCENT DIP DYE LILAC,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron<br/>Carefull! The colors of this garment may migrate</p>,<p>Extra soft fabric<br/>Fading color<br/>Dying process</p>,SCENT DIP DYE LILAC,"Extra soft fabric
Fading color
Dying process.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SCENT DIP DYE LILAC,,active,2018,6114300000,1892aly03_azul
1880ats03,3 Level Product Style,1880ATS03,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",EARTH T GRAY,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Light fabric<br/>Short sleeved<br/>Relaxed fit<br/>Phrase printed on the front</p>,EARTH T GRAY,"Light fabric.
Short sleeved.
Relaxed fit.
Phrase printed on the front.",,,Our model wears a Colombian size M,,,Colombia,SUMMER 2018,COLOMBIA,,,,EARTH T GRAY,,active,2018,6109100000,1880ats03_gris
1869als01,3 Level Product Style,1869ALS01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",CHAI EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron<br/>Carefull! The colors of this garment may migrate</p>,<p>Relaxed-fit layer<br/>Symmetric cuts<br/>Front pocket<br/>Handcrafted wash</p>,CHAI EVERGREEN,"Relaxed-fit layer.
Symmetric cuts.
Front pocket.
Handcrafted wash.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,CHAI EVERGREEN,,active,2018,6114300000,1869als01_aguamarina
1890asa01,3 Level Product Style,1890ASA01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",WINK GRAY,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Reversible<br/>Relaxed fit<br/>Asymmetric shape<br/>Raw edges<br/>Loop Terry</p>,WINK GRAY,"Reversible.
Relaxed fit.
Asymmetric shape.
Raw edges.
Loop Terry.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,WINK GRAY,,active,2018,6110201000,1890asa01_gris
1864aly02,3 Level Product Style,1864ALY02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",DUNES EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Cotton knit<br/>Light loose layer<br/>Contrasting details</p>,DUNES EVERGREEN,"Cotton knit.
Light loose layer.
Contrasting details.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,DUNES EVERGREEN,,active,2018,6106200000,1864aly02_aguamarina
1865ahl02,3 Level Product Style,1865AHL02,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SANDY EVERGREEN,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Cotton knit<br/>Light loose layer<br/>Long sleeve with hood<br/>Contrasting details</p>,SANDY EVERGREEN,"Cotton knit.
Light loose layer.
Long sleeve with hood.
Contrasting details.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SANDY EVERGREEN,,active,2018,6110301000,1865ahl02_aguamarina
1878avs01,3 Level Product Style,1878AVS01,active,Maaji,,,,,"<p align=""justify""><b>Delivery</b>
<br>FREE POSTAGE within COLOMBIA for orders over COP$250.000. Delivery times are dependent on your location but are typically 5-10 working days. Regional areas outside of metro areas, typically add an additional day to delivery estimates.</p>
<br/>
<p align=""justify""><b>Returns</b>
<br>Returns and exchanges are accepted on merchandise within 30 
days of receipt. The product must be returned in original condition. Worn, washed or otherwise used products will not be accepted. All products must also have the original tags and hygienic protection sticker intact. Original shipping charges will not be refunded unless the return items are deemed defective. Our Returns Policy is in addition to your rights under the Colombian Consumer Law.</p>",SLICKER GRAY,<p>Do not tumble dry<br/>Do not bleach<br/>Dry in the shade<br/>Do not twist while wet<br/>Do not iron</p>,<p>Waterproof vest<br/>Light fabric<br/>Loose fit<br/>Airy mesh</p>,SLICKER GRAY,"Waterproof vest
Light fabric.
Loose fit.
Airy mesh.",,,Our model wears a Colombian size S,,,Colombia,SUMMER 2018,COLOMBIA,,,,SLICKER GRAY,,active,2018,6217100000,1878avs01_gris
